MolID;Energy;Name
4613;-5.8;phenylpropanolamine
4612;-5.8;phenylpropanol
4230;-5.8;Nor-levomethadyl acetate (nor-LAAM)
3529;-5.8;M5 (Bioallethrin)
3399;-5.8;linolenic acid
3336;-5.8;levetiracetam
3323;-5.8;letosteine
3264;-5.8;ketoxal
3224;-5.8;isoleucine
3187;-5.8;iopodic acid
2896;-5.8;Glutamate
2824;-5.8;gabapentin
2796;-5.8;fosfomycin
2758;-5.8;flurotyl
2702;-5.8;fluciclovine (18F)
2587;-5.8;Etoperidone M19
2436;-5.8;EPA
2373;-5.8;edrophonium
2299;-5.8;docosanol
2249;-5.8;Dinor-levomethadyl acetate
2107;-5.8;dexamfetamine
1717;-5.8;chloroxylenol
1672;-5.8;cevimeline trans-sulfoxide
1671;-5.8;cevimeline cis-sulfoxide
1669;-5.8;cetylpyridinium
1660;-5.8;cethexonium
1481;-5.8;buthalital
1297;-5.8;Benzoyloxyl radical
1180;-5.8;articaine
1078;-5.8;Amphetamine
1021;-5.8;amfetamine
797;-5.8;8-hydroxycamphor
500;-5.8;4-Hydroxycyclophosphamide
458;-5.8;4-carboxypyrazole
59;-5.8;??-ketoglutarate
5649;-5.7;unoprostone isopropyl
5646;-5.7;undecylenic acid
5566;-5.7;tribromometacresol
5552;-5.7;triacetin
5369;-5.7;tetraethylphthalamide
5135;-5.7;sodium hexacyclonate
5127;-5.7;Small Fragment Metabolite (Atosiban)
5095;-5.7;secnidazole
4839;-5.7;propyliodone
4624;-5.7;phloroglucinol
4610;-5.7;phenylethanolamine
4397;-5.7;oxiracetam
4129;-5.7;nicotinic acid
4123;-5.7;nicotinamide
4106;-5.7;Niacinamide
3836;-5.7;mitolactol
3833;-5.7;mitobronitol
3656;-5.7;mequinol
3562;-5.7;Malaoxon
3379;-5.7;L-iduronic acid
3267;-5.7;kojic acid
3186;-5.7;iophenoic acid
3184;-5.7;iopanoic acid
3155;-5.7;Inositol
3154;-5.7;inositol
3097;-5.7;ibutilide
2827;-5.7;galactose
2706;-5.7;flucytosine
2590;-5.7;Etoperidone M21
2554;-5.7;etidocaine
2421;-5.7;enflurane
2417;-5.7;enbucrilate
2224;-5.7;dimepheptanol
2150;-5.7;dichlorobenzyl alcohol
1993;-5.7;Dechloroethylifosfamide
1944;-5.7;Cystathionine
1842;-5.7;clonitrate
1567;-5.7;carglumic acid
1542;-5.7;carbocisteine
1486;-5.7;butobarbital
1384;-5.7;bitoscanate
1290;-5.7;Benzoic acid
1289;-5.7;benzoic acid
1185;-5.7;asparagine
1043;-5.7;aminometradine
1031;-5.7;aminitrozole
945;-5.7;Aldophosphamide
923;-5.7;adipic acid
885;-5.7;acetylleucine
848;-5.7;acamprosate
605;-5.7;5-fluorocytosine
604;-5.7;5-exo-hydroxyfenchone
603;-5.7;5-ethyl-5-methyl-2,4-oxazolidinedione
589;-5.7;5-aminolevulinic acid hexyl ester
480;-5.7;4-hydroxy-3-methoxyanisole
344;-5.7;3alpha-hydroxy-1,8-cineole
214;-5.7;20-HETE
202;-5.7;2,6-Dimethylaniline (2,6-Xylidine)
75;-5.7;1,2-dihydroxypropylbenzene
5750;-5.6;xylose
5614;-5.6;trolnitrate
5585;-5.6;Trigonelline
5483;-5.6;tisopurine
5470;-5.6;tiopronin
4882;-5.6;pyrithyldione
4811;-5.6;promoxolane
4629;-5.6;Phosphoramide Aziridinium
4343;-5.6;ornidazole
4132;-5.6;nicotinyl methylamide
3812;-5.6;miglitol
3792;-5.6;metronidazole
3594;-5.6;mecamylamine
3590;-5.6;mebicar
3398;-5.6;linoleic acid
3381;-5.6;L-ifosfamide
3372;-5.6;levoverbenone
3326;-5.6;leucine
3311;-5.6;L-cyclophosphamide
3237;-5.6;isovaleryl diethylamide
3229;-5.6;Isophosphamide mustard
3226;-5.6;isometheptene
3223;-5.6;isoflurane
3202;-5.6;iproheptine
2929;-5.6;guaiacol
2898;-5.6;glutamine
2813;-5.6;furamicid
2739;-5.6;fluorouracil
2708;-5.6;fludeoxyglucose (18F)
2525;-5.6;ethadione
2228;-5.6;dimethadione
2172;-5.6;diethylcarbamazine N-oxide
2061;-5.6;desflurane
1959;-5.6;dacisteine
1947;-5.6;cystine
1928;-5.6;cyclopentamine
1859;-5.6;clortermine
1513;-5.6;camphor
1321;-5.6;betahistine
1186;-5.6;aspartic acid
1003;-5.6;altretamine
924;-5.6;Adipic acid
894;-5.6;aclatonium
888;-5.6;acexamic acid
768;-5.6;7-HETE
607;-5.6;5-fluorouracil
367;-5.6;3-hydroxy-4-methoxyanisole
364;-5.6;3-hydroxy-4-aminopyridine
273;-5.6;2-hydroxymetronidazole
244;-5.6;2-ene-Valproic acid
228;-5.6;2alpha-hydroxy-1,8-cineole
186;-5.6;2-(4-ethyl-5-oxo-1,2,3,4-tetrazol-1-yl)acetaldehyde
70;-5.6;1,10-N-diacetyltriethylenetetramine
5654;-5.5;uredepa
5573;-5.5;triclofos
5399;-5.5;thioctic acid
5147;-5.5;sorbitol
4773;-5.5;pregabalin
4410;-5.5;oxydibutanol
4374;-5.5;oxanamide
4311;-5.5;olaflur
4263;-5.5;octamoxin
4183;-5.5;N-nitroso-3-hydroxypyrrolidine
4161;-5.5;N-isopropylnortropine-ester methobromide
4102;-5.5;N-Hydroxyaniline
3913;-5.5;N-(2-carboxymethyl)-morpholine
3660;-5.5;mercaptopurine
3618;-5.5;meglumine
3564;-5.5;Malathion dicarboxylic acid
3233;-5.5;isosorbide
3169;-5.5;iodinated glycerol
3077;-5.5;hydroxyproline
2879;-5.5;gluconic acid
2835;-5.5;gamolenic acid
2576;-5.5;etohexadiol
2575;-5.5;etoglucid
2526;-5.5;ethambutol
2405;-5.5;emylcamate
2354;-5.5;D-Xylulose-5-phosphate
2147;-5.5;dibutylsuccinate
1992;-5.5;Dechloroethyl cyclophosphamide
1932;-5.5;cyclophosphamide
1543;-5.5;carbocloral
1412;-5.5;brallobarbital
1294;-5.5;benzoxonium chloride
1280;-5.5;benzalkonium
1008;-5.5;amantadine
731;-5.5;6-Mercaptopurine
609;-5.5;5-FUH2
569;-5.5;5,6-Dihydro-5-fluorouracil
405;-5.5;3-N-acetylamifampridine
200;-5.5;2,6-dichlorophenol
185;-5.5;2-(4-chlorphenoxy)-ethanol
138;-5.5;16-HETE
5264;-5.4;symclosene
5014;-5.4;ritiometan
4977;-5.4;resorcinol
4871;-5.4;Pyrazinoic acid
4870;-5.4;pyrazinamide
4741;-5.4;pralidoxime
4630;-5.4;Phosphoramide Mustard
4596;-5.4;phenoxyethanol
4468;-5.4;paramethadione
4467;-5.4;paraldehyde
4344;-5.4;ornithine
4271;-5.4;octodrine
4182;-5.4;N-mononitrosopiperazine
3740;-5.4;Methylmercaptopurine
3727;-5.4;methyl nicotinate
3472;-5.4;lysine
3033;-5.4;hydroquinone
2971;-5.4;heptaminol
2807;-5.4;fudosteine
1900;-5.4;cropropamide
1737;-5.4;choline alfoscerate
1556;-5.4;Carboxylifosfamide
1438;-5.4;bucillamine
1413;-5.4;bretylium
1044;-5.4;aminopicoline
1025;-5.4;amifostine
965;-5.4;allomethadione
944;-5.4;aldoifosfamide
737;-5.4;6-methylmercaptopurine
465;-5.4;4-dimethylaminophenol
199;-5.4;2,4-Diene-VPA
97;-5.4;11,12-EET
5724;-5.3;vitamin A palmitate
5427;-5.3;tiadenol
5138;-5.3;sodium thiosalicylate
4802;-5.3;proline
4801;-5.3;Proline
4777;-5.3;prenderol
4583;-5.3;phenobutiodil
3771;-5.3;methylthiouracil
3737;-5.3;methylhexaneamine
3726;-5.3;methyl aminolevulinate
3603;-5.3;mecloralurea
3565;-5.3;Malathion monocarboxylic acid
3563;-5.3;malathion
2906;-5.3;glycerylphosphorylcholine
2858;-5.3;gimeracil
2834;-5.3;gallamine
2810;-5.3;FUPA
2589;-5.3;Etoperidone M20
1998;-5.3;deferiprone
1902;-5.3;crotetamide
1893;-5.3;creatine
1765;-5.3;cineole
1662;-5.3;cetilistat
1572;-5.3;carmustine
1559;-5.3;carbromal
1040;-5.3;aminohydroxybutyric acid
1036;-5.3;aminocaproic acid
1024;-5.3;amifampridine
942;-5.3;Alcophosphamide
941;-5.3;Alcoifosfamide
938;-5.3;albutoin
421;-5.3;4- aminophenol
264;-5.3;2-hydroxyethyl succinimide
5672;-5.2;valdetamide
5612;-5.2;trofosfamide
5596;-5.2;trimethadione
5515;-5.2;tonzonium
5419;-5.2;Threosone
5418;-5.2;threonine
5173;-5.2;Succinic Acid
5007;-5.2;riodoxol
4687;-5.2;piperidione
4499;-5.2;pempidine
4265;-5.2;octanoic acid
4260;-5.2;o-Cresol
4131;-5.2;nicotinyl alcohol
3944;-5.2;N2-monodes-methylnizatidine
3916;-5.2;N-(2-hydroxyethyl)-morpholine N-oxide
3790;-5.2;metrifonate
3766;-5.2;methylsulfonal
3682;-5.2;metformin
2740;-5.2;fluostigmine
1791;-5.2;citiolone
1541;-5.2;carbimazole
1341;-5.2;betazole
1165;-5.2;Aripiprazole unnamed metabolite 3
1041;-5.2;aminolevulinic acid
454;-5.2;4-aminophenol
179;-5.2;1-pyrroline-5-carboxylic acid
172;-5.2;1-N-acetyltriethylenetetramine
11;-5.2;(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morp
5748;-5.1;xylitol
5676;-5.1;valine
5577;-5.1;trientine
4631;-5.1;phosphorylcholine
3700;-5.1;Methimazole Dihydrodiol Metabolite
3175;-5.1;iodothiouracil
3110;-5.1;Ifosforamide Aziridinium
2627;-5.1;fampridine
2365;-5.1;echothiophate
2202;-5.1;Dihydrolipoamide
2171;-5.1;diethylcarbamazine
1834;-5.1;clomethiazole
1531;-5.1;carbachol
1342;-5.1;bethanechol
880;-5.1;acetylcysteine
878;-5.1;acetylcarnitine
5616;-5.0;trometamol
5579;-5.0;trifluoroacetic acid
5415;-5.0;thiouracil
4584;-5.0;phenol
4509;-5.0;pentaerythritol
4377;-5.0;oxapropanium
3710;-5.0;methiosulfonium chloride
3707;-5.0;Methimazole Sulfinic Acid Metabolite (Ring)
3344;-5.0;levocarnitine propionate
3343;-5.0;levocarnitine
2793;-5.0;foscarnet
2298;-5.0;docosanoic acid
2282;-5.0;disulfiram
1658;-5.0;cetalkonium chloride
1107;-5.0;Aniline
519;-5.0;4-hydroxymethylpyrazole
5175;-4.9;succinimide
5174;-4.9;Succinic Semialdehyde
5172;-4.9;succimer
4881;-4.9;pyrithione
3818;-4.9;miltefosine
3719;-4.9;methoxyflurane
2977;-4.9;hexamethonium
1471;-4.9;Butanediol mononitrate
5307;-4.8;taurine
5104;-4.8;serine
3927;-4.8;N, N-diethylglycine
3708;-4.8;Methionine
3683;-4.8;methacholine
3624;-4.8;melinamide
3566;-4.8;Malonic acid
3057;-4.8;Hydroxyethyl glycine
3000;-4.8;Homocysteine
2992;-4.8;histamine
2821;-4.8;furtrethonium
2304;-4.8;domiodol
2233;-4.8;dimethyl fumarate
67;-4.8;[3H]-gamma-Butyrobetaine
5627;-4.7;tuaminoheptane
5613;-4.7;trolamine
5580;-4.7;Trifluoroacetyl chloride
5569;-4.7;trichloroacetic acid
5322;-4.7;teflurane
4513;-4.7;pentamethonium bromide
4416;-4.7;oxymethurea
3915;-4.7;N-(2-hydroxyethyl)-morpholine
3743;-4.7;methylpentynol
3709;-4.7;methionine
3706;-4.7;Methimazole Sulfinic Acid Metabolite (Open)
2966;-4.7;halothane
2965;-4.7;halopropane
2759;-4.7;fluroxene
2471;-4.7;Erythrulose
1946;-4.7;Cysteine
1933;-4.7;cycloserine
1577;-4.7;carpronium
348;-4.7;3-amino-2-oxazolidone
4504;-4.6;penicillamine
4370;-4.6;Oxalic acid
3705;-4.6;Methimazole Sulfenic Acid Metabolite (Ring)
3622;-4.6;meldonium
3281;-4.6;lactic acid
2289;-4.6;DL-Alanine
1945;-4.6;cysteine
1037;-4.6;aminoethoxyacetic acid
932;-4.6;alanine
879;-4.6;acetylcholine
5238;-4.5;sulfur hexafluoride
3704;-4.5;Methimazole Sulfenic Acid Metabolite (Open)
3701;-4.5;Methimazole Epoxide Metabolite
3282;-4.5;Lactic acid
2899;-4.5;glutaral
2776;-4.5;fomepizole
2735;-4.5;fluoroethylcholine (18F)
2634;-4.5;FBAL
2219;-4.5;dimantine
1035;-4.5;aminobutyric acid
985;-4.5;alpha-Fluoro-beta-alanine
402;-4.5;3-methyl-2-thiohydantoin
177;-4.5;1-Octacosanol
5647;-4.4;unithiol
3244;-4.4;itramin tosilate
2738;-4.4;fluoromethylcholine (18F)
2149;-4.4;dichloroacetic acid
1429;-4.4;Bromonitroethanol
1324;-4.4;betaine
236;-4.4;2-butoxyethanol
5413;-4.3;thiotepa
5377;-4.3;tetrofosmin
3427;-4.3;loprodiol
1708;-4.3;chlorobutanol
1667;-4.3;cetrimonium
3702;-4.2;Methimazole Glyoxal Metabolite
3696;-4.2;methenamine
3605;-4.2;mecysteine
3595;-4.2;mechlorethamine
2169;-4.2;diethylaminoethanol
1715;-4.2;chlorotrifluoroethane
1325;-4.2;betaine_dup
874;-4.2;acetohydroxamic acid
280;-4.2;2-mercaptopropionic acid
163;-4.2;1-chloro-2,2,2-trifluoroethanide
4837;-4.1;propylene glycol
4254;-4.1;noxytiolin
3935;-4.1;N,N-diethyl-2-aminoethanol
3048;-4.1;hydroxycarbamide
2911;-4.1;glycolic acid
2907;-4.1;glycine
2903;-4.1;glycerol
2287;-4.1;dixanthogen
5416;-4.0;thiram
5202;-4.0;Sulfamate
3174;-4.0;iodol
5560;-3.9;Triazole
5387;-3.9;thiamazole
4817;-3.9;Propanoic acid
4237;-3.9;Nornitrogen mustard
3008;-3.9;hydracrylic acid derivatives
1738;-3.9;Choline C-11
1736;-3.9;choline
899;-3.9;Acrylic Acid
5368;-3.8;tetrachloroethylene
5233;-3.8;sulfiram
2286;-3.7;ditiocarb
2210;-3.7;diiodohydroxypropane
1430;-3.7;Bromonitromethane
235;-3.7;2-bromoethanol
4826;-3.6;propiolactone
5570;-3.5;trichloroethylene
5565;-3.5;tribromoethanol
4175;-3.5;nitrous oxide
4103;-3.5;N-hydroxycynamide
2549;-3.5;Ethylenediamine
237;-3.5;2-chloro-1,1-difluoroethene
5652;-3.4;UREA C 14
5221;-3.4;sulfate
4627;-3.4;Phosphate
3703;-3.4;Methimazole N-methyl Thiourea Metabolite
2225;-3.4;dimercaprol
1534;-3.4;carbamide
872;-3.4;Acetic acid
5653;-3.3;UREA C-13
3232;-3.3;isopropanol
1547;-3.3;carbon tetrachloride
5719;-3.2;vinyl ether
4819;-3.2;propanol
2235;-3.2;Dimethyl sulfone
2167;-3.2;diethyl ether
870;-3.2;Acetate
5599;-3.1;Trimethylamine N-oxide
898;-3.1;Acrolein
4168;-3.0;Nitrate
3659;-2.9;mercaptamine
2781;-2.9;Formic acid
1707;-2.9;Chloroacetaldehyde
1548;-2.9;Carbonate
1428;-2.9;bromoform
2236;-2.7;dimethyl sulfoxide
3171;-2.6;iodoform
1546;-2.5;carbon dioxide
2544;-2.4;ethyl chloride
864;-2.4;acetaldehyde
2234;-1.9;Dimethyl sulfide
